json,image,W,H,n_objs,mode,note
수정됨_05_sou_3214_231365_280_model_04-1onepiece(dress)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3214_231365_280_model_04-1onepiece(dress)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3225_232158_290_model_04-1onepiece(dress)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3225_232158_290_model_04-1onepiece(dress)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3236_232960_30_clothes_04-1onepiece(dress)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3236_232960_30_clothes_04-1onepiece(dress)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3251_234047_100_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3251_234047_100_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3251_234061_240_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3251_234061_240_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3253_234172_270_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3253_234172_270_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3254_234281_280_clothes_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3254_234281_280_clothes_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3266_235103_220_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3266_235103_220_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3268_235264_30_clothes_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3268_235264_30_clothes_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3271_235442_10_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3271_235442_10_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3277_235887_140_model_03bottom_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3277_235887_140_model_03bottom_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3278_236004_230_clothes_03bottom_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3278_236004_230_clothes_03bottom_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3279_236048_310_model_03bottom_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3279_236048_310_model_03bottom_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3281_236181_200_model_03bottom_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/animal/수정됨_05_sou_3281_236181_200_model_03bottom_08aniaml.jpg,607,1080,1,combo,ok
수정됨_05_sou_3288_236683_180_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3288_236683_180_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3290_236817_80_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3290_236817_80_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3304_237857_40_clothes_01top(t-shirts)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3304_237857_40_clothes_01top(t-shirts)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3309_238197_200_model_01top(t-shirts)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3309_238197_200_model_01top(t-shirts)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3313_238466_10_model_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3313_238466_10_model_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3314_238605_320_clothes_02top(others)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3314_238605_320_clothes_02top(others)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3320_238996_270_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3320_238996_270_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3320_239021_160_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3320_239021_160_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3320_239040_350_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3320_239040_350_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3321_239048_70_model_02top(others)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3321_239048_70_model_02top(others)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3336_240185_280_clothes_04-1onepiece(dress)_07geometric.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/geometric/수정됨_05_sou_3336_240185_280_clothes_04-1onepiece(dress)_07geometric.jpg,607,1080,1,combo,ok
수정됨_05_sou_3344_240762_290_clothes_05outer_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_3344_240762_290_clothes_05outer_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3348_241042_210_clothes_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3348_241042_210_clothes_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3359_241822_90_clothes_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3359_241822_90_clothes_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3364_242154_170_model_03bottom_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3364_242154_170_model_03bottom_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3372_242766_170_clothes_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3372_242766_170_clothes_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3379_243234_170_model_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3379_243234_170_model_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3379_243248_310_model_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3379_243248_310_model_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3384_243647_340_clothes_04-1onepiece(dress)_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/dot/수정됨_05_sou_3384_243647_340_clothes_04-1onepiece(dress)_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_3390_244066_210_clothes_04-1onepiece(dress)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_3390_244066_210_clothes_04-1onepiece(dress)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3401_244819_180_model_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3401_244819_180_model_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3406_245188_270_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3406_245188_270_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3411_245584_270_clothes_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3411_245584_270_clothes_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3415_245873_280_clothes_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3415_245873_280_clothes_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3417_245964_110_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3417_245964_110_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3419_246100_30_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3419_246100_30_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3419_246119_220_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3419_246119_220_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3420_246234_290_clothes_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3420_246234_290_clothes_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3424_246485_280_model_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/수정됨_05_sou_3424_246485_280_model_01top(t-shirts)_05symbol.jpg,607,1080,1,combo,ok
수정됨_05_sou_3425_246573_80_clothes_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/수정됨_05_sou_3425_246573_80_clothes_01top(t-shirts)_05symbol.jpg,607,1080,1,combo,ok
수정됨_05_sou_3450_248358_290_model_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_3450_248358_290_model_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3467_249581_280_model_04-1onepiece(dress)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3467_249581_280_model_04-1onepiece(dress)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3470_249807_20_clothes_04-1onepiece(dress)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3470_249807_20_clothes_04-1onepiece(dress)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3471_249881_40_clothes_04-1onepiece(dress)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_3471_249881_40_clothes_04-1onepiece(dress)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3472_249936_230_model_01top(t-shirts)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3472_249936_230_model_01top(t-shirts)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3475_250150_210_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3475_250150_210_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3476_250240_30_clothes_01top(t-shirts)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3476_250240_30_clothes_01top(t-shirts)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3476_250252_150_clothes_01top(t-shirts)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3476_250252_150_clothes_01top(t-shirts)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3479_250446_290_model_02top(others)_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/dot/수정됨_05_sou_3479_250446_290_model_02top(others)_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_3481_250599_20_clothes_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_3481_250599_20_clothes_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3486_250986_290_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3486_250986_290_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3486_250991_340_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3486_250991_340_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3490_251262_170_clothes_02top(others)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/stripe/수정됨_05_sou_3490_251262_170_clothes_02top(others)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3504_252282_290_clothes_02top(others)_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/dot/수정됨_05_sou_3504_252282_290_clothes_02top(others)_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_3505_252309_200_model_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3505_252309_200_model_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3507_252471_20_clothes_04-1onepiece(dress)_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_3507_252471_20_clothes_04-1onepiece(dress)_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3509_252609_320_model_04-1onepiece(dress)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_3509_252609_320_model_04-1onepiece(dress)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3516_253151_340_clothes_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3516_253151_340_clothes_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3524_253714_210_clothes_04-1onepiece(dress)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/etc/수정됨_05_sou_3524_253714_210_clothes_04-1onepiece(dress)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3526_253842_50_clothes_04-1onepiece(dress)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/plants/수정됨_05_sou_3526_253842_50_clothes_04-1onepiece(dress)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3532_254248_150_model_05outer_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3532_254248_150_model_05outer_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3532_254296_270_clothes_05outer_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3532_254296_270_clothes_05outer_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3540_254841_320_model_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/수정됨_05_sou_3540_254841_320_model_01top(t-shirts)_05symbol.jpg,607,1080,1,combo,ok
수정됨_05_sou_3544_255117_200_model_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/수정됨_05_sou_3544_255117_200_model_01top(t-shirts)_05symbol.jpg,607,1080,1,combo,ok
수정됨_05_sou_3547_255337_240_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3547_255337_240_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3550_255540_110_model_01top(t-shirts)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3550_255540_110_model_01top(t-shirts)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3562_256402_90_model_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3562_256402_90_model_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3562_256404_110_model_02top(others)_03plants.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/plants/수정됨_05_sou_3562_256404_110_model_02top(others)_03plants.jpg,607,1080,1,combo,ok
수정됨_05_sou_3565_256621_120_model_02top(others)_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/check/수정됨_05_sou_3565_256621_120_model_02top(others)_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3566_256747_300_clothes_02top(others)_06dot.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/dot/수정됨_05_sou_3566_256747_300_clothes_02top(others)_06dot.jpg,607,1080,1,combo,ok
수정됨_05_sou_3573_257250_290_clothes_02top(others)_10etc.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etc/수정됨_05_sou_3573_257250_290_clothes_02top(others)_10etc.jpg,607,1080,1,combo,ok
수정됨_05_sou_3578_257602_210_clothes_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3578_257602_210_clothes_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3579_257670_170_clothes_03bottom_01check.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/check/수정됨_05_sou_3579_257670_170_clothes_03bottom_01check.jpg,607,1080,1,combo,ok
수정됨_05_sou_3584_258000_230_model_03bottom_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_3584_258000_230_model_03bottom_02stripe.jpg,607,1080,1,combo,ok
수정됨_05_sou_3584_258043_300_clothes_03bottom_02stripe.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/하의/stripe/수정됨_05_sou_3584_258043_300_clothes_03bottom_02stripe.jpg,607,1080,1,combo,ok
